Final Classification,Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,,state,street address,Zip,XCoord,YCoord
Assault,19-003295,2019-01,1/22/19 15:30,Y, , ,1, ,41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3839,SHAW AVE,27, , ,3800,SHAW,St. Louis,MO,"3800 SHAW, St. Louis, MO",63110,893546.7,1034587
Assault,19-003324,2019-01,1/22/19 20:35,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N BROADWAY / E GRAND AVE,64, , ,7600,HALL,St. Louis,MO,"7600 HALL, St. Louis, MO",63147,875507.8,1018280
Assault,19-003332,2019-01,1/22/19 21:00,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3023,S JEFFERSON AVE,30, , ,2928,TEXAS,St. Louis,MO,"2928 TEXAS, St. Louis, MO",63101,883917.9,1035013
Assault,19-003353,2019-01,1/23/19 0:45,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5750,NATURAL BRIDGE AVE,50, ,GULF GAS STATION,5750,NATURAL BRIDGE,St. Louis,MO,"5750 NATURAL BRIDGE, St. Louis, MO",63134,905973.1,1019082
Assault,19-003445,2019-01,1/23/19 13:18,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2327,GRAVOIS AVE,23, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,896018.8,1018976
Assault,19-003445,2019-01,1/23/19 13:18,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2327,GRAVOIS AVE,23, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,895131.2,1003435
Assault,19-003498,2019-01,1/23/19 18:05,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4350,WARNE AVE,67, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,888454.8,1023811
Assault,19-003520,2019-01,1/24/19 2:10,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5450,RUSKIN AVE,71, , ,5450,RUSKIN,St. Louis,MO,"5450 RUSKIN, St. Louis, MO",63101,907539.4,1018377
Assault,19-003572,2019-01,1/24/19 9:50,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5701,DELMAR BLVD,48,PLACES FOR PEOPLE, ,5701,DELMAR,St. Louis,MO,"5701 DELMAR, St. Louis, MO",63101,881539.9,1034740
Assault,19-003623,2019-01,1/24/19 15:15,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES JEWISH, ,4949, ,St. Louis,MO,"4949  , St. Louis, MO",63101,904766.9,1029209
Assault,19-003623,2019-01,1/24/19 15:15,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES JEWISH, ,4949, ,St. Louis,MO,"4949  , St. Louis, MO",63101,892343.2,999713.3
Assault,19-003623,2019-01,1/24/19 15:15,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES JEWISH, ,4949, ,St. Louis,MO,"4949  , St. Louis, MO",63101,883492.1,1036360
Assault,19-003659,2019-01,1/24/19 21:10,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1700,JEFFERSON,60, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,892883.2,994383.3
Assault,19-003659,2019-01,1/24/19 21:10,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1700,JEFFERSON,60, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,885172.3,1030986
Assault,19-003659,2019-01,1/24/19 21:10,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1700,JEFFERSON,60, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,903455.5,1020554
Assault,19-007549,2019-02,1/25/19 21:30,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1264,CLARENDON AVE,51, , ,5168,VERNON,St. Louis,MO,"5168 VERNON, St. Louis, MO",63101,891858,1044919
Assault,19-003817,2019-01,1/26/19 0:45,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE / POPE AVE,68, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,887468.5,1003132
Assault,19-003817,2019-01,1/26/19 0:45,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE / POPE AVE,68, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,905119.2,1019100
Assault,19-003817,2019-01,1/26/19 0:45,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE / POPE AVE,68, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,904911.7,1019572
Assault,19-003897,2019-01,1/26/19 14:00,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,HALL ST / RIVERVIEW DR,79, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,903973.6,1019400
Assault,19-003933,2019-01,1/26/19 19:20,Y, , ,1, ,41011,0,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 70 WESTBOUND,0, , ,35,GRAND,St. Louis,MO,"35 GRAND, St. Louis, MO",63125,890345.4,1047204
Assault,19-003991,2019-01,1/27/19 2:00,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,BAMBERGER AVE / CHIPPEWA ST,16, , ,4361,THOLOZAN,St. Louis,MO,"4361 THOLOZAN, St. Louis, MO",63101,900827.1,1025431
Assault,19-003976,2019-01,1/27/19 3:00,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,850,AUBERT AVE,53, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,907487.6,1016506
Assault,19-003976,2019-01,1/27/19 3:00,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,850,AUBERT AVE,53, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,895909.9,1027477
Assault,19-004070,2019-01,1/27/19 16:18,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4258,NEBRASKA AVE,17, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,891444.2,1039774
Assault,19-004070,2019-01,1/27/19 16:18,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4258,NEBRASKA AVE,17, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,908649,1016942
Assault,19-004070,2019-01,1/27/19 16:18,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4258,NEBRASKA AVE,17, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,889849,1003566
Assault,19-004071,2019-01,1/27/19 16:57,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4115,MINNESOTA AVE,16, , ,4115,MINNESOTA,St. Louis,MO,"4115 MINNESOTA, St. Louis, MO",63101,894727.1,1013527
Assault,19-004155,2019-01,1/28/19 12:53,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5400,QUEENS AVE,71, , ,5400,QUEENS,St. Louis,MO,"5400 QUEENS, St. Louis, MO",63115,905532,1014351
Assault,19-004159,2019-01,1/28/19 13:00,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6111,S GRAND BLVD,3, , ,6111,GRAND,St. Louis,MO,"6111 GRAND, St. Louis, MO",63110,907375.6,1018946
Assault,19-004248,2019-01,1/29/19 3:04,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4206,E SAN FRANCISCO AVE,68, , ,4200,SAN FRANCISCO,St. Louis,MO,"4200 SAN FRANCISCO, St. Louis, MO",63115,902696.4,1036466
Assault,19-004419,2019-01,1/30/19 2:45,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3423,SHENANDOAH AVE,25, , ,3423,SHENANDOAH,St. Louis,MO,"3423 SHENANDOAH, St. Louis, MO",63101,897613.6,1031635
Assault,19-004495,2019-01,1/30/19 14:50,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1921,SEMPLE AVE,50, , ,1921,SEMPLE,St. Louis,MO,"1921 SEMPLE, St. Louis, MO",63101,887402,1023458
Assault,19-004495,2019-01,1/30/19 14:50,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1921,SEMPLE AVE,50, , ,1921,SEMPLE,St. Louis,MO,"1921 SEMPLE, St. Louis, MO",63101,895789.8,1033403
Assault,19-004495,2019-01,1/30/19 14:50,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1921,SEMPLE AVE,50, , ,1921,SEMPLE,St. Louis,MO,"1921 SEMPLE, St. Louis, MO",63101,894325.9,1030797
Assault,19-004532,2019-01,1/30/19 20:15,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2935,BELL AVE,59, , ,2935,BELL,St. Louis,MO,"2935 BELL, St. Louis, MO",63106,906407.7,1017489
Assault,19-004659,2019-01,1/31/19 15:30,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4162,N NEWSTEAD AVE,68, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,894483.7,1052056
Assault,19-005023,2019-02,2/2/19 18:28,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4749,GRAVOIS AVE,5, ,@BEVO MILL, , ,St. Louis,MO,"   , St. Louis, MO",63101,887363.6,1032929
Assault,19-005050,2019-03,2/2/19 19:30,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,S 7TH ST / I 55 NORTHBOUND,20, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,907627,1026542
Assault,19-005050,2019-03,2/2/19 19:30,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,S 7TH ST / I 55 NORTHBOUND,20, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,900655.8,1015642
Assault,19-005050,2019-03,2/2/19 19:30,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,S 7TH ST / I 55 NORTHBOUND,20, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,898769.5,1005097
Assault,19-005377,2019-02,2/4/19 22:40,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,7804,VIRGINIA AVE,2, ,SIDEWALK,7804,VIRGINIA,St. Louis,MO,"7804 VIRGINIA, St. Louis, MO",63111,885924.2,1023130
Assault,19-005808,2019-02,2/7/19 12:05,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1391,HODIAMONT AVE,78, , ,1391,HODIAMONT,St. Louis,MO,"1391 HODIAMONT, St. Louis, MO",63101,896268.5,998879.1
Assault,19-006043,2019-02,2/8/19 18:07,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5256,ALCOTT AVE,72, , ,5256,ALCOTT,St. Louis,MO,"5256 ALCOTT, St. Louis, MO",63101,889337.4,1003165
Assault,19-006043,2019-02,2/8/19 18:07,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5256,ALCOTT AVE,72, , ,5256,ALCOTT,St. Louis,MO,"5256 ALCOTT, St. Louis, MO",63101,889708,988524.2
Assault,19-006043,2019-02,2/8/19 18:07,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5256,ALCOTT AVE,72, , ,5256,ALCOTT,St. Louis,MO,"5256 ALCOTT, St. Louis, MO",63101,899703.7,1035294
Assault,19-006056,2019-02,2/8/19 18:58,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5606,ST LOUIS AVE,50, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,907584.2,1023023
Assault,19-006103,2019-02,2/9/19 2:25,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5422,ROBIN AVE,72, , ,5422,ROBIN,St. Louis,MO,"5422 ROBIN, St. Louis, MO",63120,891281.6,1049014
Assault,19-006222,2019-02,2/9/19 21:06,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5750,NATURAL BRIDGE AVE,50,GULF GAS STATION LOT, , , ,St. Louis,MO,"   , St. Louis, MO",63101,907487.6,1016506
Assault,19-006241,2019-02,2/10/19 2:30,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,910,MANHATTAN PL,62, , ,910,MANHATTAN,St. Louis,MO,"910 MANHATTAN, St. Louis, MO",63106,908505,1024640
Assault,19-006329,2019-02,2/10/19 19:15,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1384,MONTCLAIR AVE,78, , ,1384,MONTCLAIR,St. Louis,MO,"1384 MONTCLAIR, St. Louis, MO",63101,888670.3,1026494
Assault,19-006696,2019-02,2/12/19 22:44,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4235,W COTE BRILLIANTE AVE,57, , ,4235,COTE BRILLIANTE,St. Louis,MO,"4235 COTE BRILLIANTE, St. Louis, MO",63113,888307.4,1023404
Assault,19-006746,2019-02,2/13/19 9:28,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4923,DEVONSHIRE AVE,7, ,IN FRONT OF THE APARTMENT,4923,DEVONSHIRE,St. Louis,MO,"4923 DEVONSHIRE, St. Louis, MO",63101,892367.9,997928.2
Assault,19-006746,2019-02,2/13/19 9:28,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4923,DEVONSHIRE AVE,7, ,IN FRONT OF THE APARTMENT,4923,DEVONSHIRE,St. Louis,MO,"4923 DEVONSHIRE, St. Louis, MO",63101,894150.9,998112.4
Assault,19-006796,2019-02,2/13/19 14:25,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 70 EASTBOUND / UNION BLVD,70, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,908808.5,1017998
Assault,19-006883,2019-02,2/13/19 22:15,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4550,ASHLAND AVE,56, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,894499.7,1031140
Assault,19-006970,2019-02,2/14/19 13:30,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5218,W FLORISSANT AVE,71, , ,5218,FLORISSANT,St. Louis,MO,"5218 FLORISSANT, St. Louis, MO",63115,888340.1,1023682
Assault,19-006970,2019-02,2/14/19 13:30,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5218,W FLORISSANT AVE,71, , ,5218,FLORISSANT,St. Louis,MO,"5218 FLORISSANT, St. Louis, MO",63115,898037.7,1000512
Assault,19-006994,2019-02,2/14/19 15:49,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5027,KENSINGTON AVE,53, ,REAR ALLEY, , ,St. Louis,MO,"   , St. Louis, MO",63101,881153.5,1027534
Assault,19-007026,2019-02,2/14/19 20:10,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,906,T E HUNTLEY AVE,59, , ,2830,STODDARD,St. Louis,MO,"2830 STODDARD, St. Louis, MO",63106,897613.6,1031635
Assault,19-007040,2019-02,2/14/19 21:50,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8500,HALL ST,79,UPS FREIGHT, ,8500,HALL,St. Louis,MO,"8500 HALL, St. Louis, MO",63147,906199.4,1029838
Assault,19-007128,2019-02,2/15/19 11:34,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5344,ORIOLE ST,72, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,902004.8,1031608
Assault,19-007214,2019-02,2/16/19 0:15,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4201,N 20TH ST,65, ,SIN CITY DICIPLES M.C. CLUBHOUSE 1 %, , ,St. Louis,MO,"   , St. Louis, MO",63101,888838.9,1014234
Assault,19-007214,2019-02,2/16/19 0:15,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4201,N 20TH ST,65, ,SIN CITY DICIPLES M.C. CLUBHOUSE 1 %, , ,St. Louis,MO,"   , St. Louis, MO",63101,892146.9,1028466
Assault,19-007459,2019-02,2/17/19 17:11,Y, , ,1, ,41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,MCREE AVE / S SPRING AVE,29, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,909633.8,1019685
Assault,19-007566,2019-02,2/18/19 13:52,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4127,W LEXINGTON AVE,56, , ,3600,HARRIS,St. Louis,MO,"3600 HARRIS, St. Louis, MO",63101,903770.1,1008347
Assault,19-007566,2019-02,2/18/19 13:52,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4127,W LEXINGTON AVE,56, , ,3600,HARRIS,St. Louis,MO,"3600 HARRIS, St. Louis, MO",63101,893516.4,1004609
Assault,19-007727,2019-03,2/19/19 15:10,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2657,ARMAND PL,24, , ,2657,ARMAND,St. Louis,MO,"2657 ARMAND, St. Louis, MO",63104,896066.2,1022725
Assault,19-007727,2019-03,2/19/19 15:10,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2657,ARMAND PL,24, , ,2657,ARMAND,St. Louis,MO,"2657 ARMAND, St. Louis, MO",63104,899825.3,1024601
Assault,19-008010,2019-03,2/21/19 12:40,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3227,NEBRASKA AVE,30, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,900507.7,1015458
Assault,19-008022,2019-03,2/21/19 12:43,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5811,SELBER CT,50, , ,5811,SELBER,St. Louis,MO,"5811 SELBER, St. Louis, MO",63120,893324,997135.5
Assault,19-008022,2019-03,2/21/19 12:43,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5811,SELBER CT,50, , ,5811,SELBER,St. Louis,MO,"5811 SELBER, St. Louis, MO",63120,908096.1,1018265
Assault,19-008321,2019-02,2/22/19 7:30,Y, , ,1, ,41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,970,S BOYLE AVE,39, , ,4373,GIBSON,St. Louis,MO,"4373 GIBSON, St. Louis, MO",63101,908644.8,1011119
Assault,19-008310,2019-02,2/23/19 6:40,Y, , ,1, ,41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 64 WESTBOUND / S KINGSHIGHWA,40, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,893712,1020107
Assault,19-008409,2019-02,2/23/19 21:35,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3012,MIAMI ST,19, , ,3012,MIAMI,St. Louis,MO,"3012 MIAMI, St. Louis, MO",63118,903035.3,1007907
Assault,19-008414,2019-02,2/23/19 22:01,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4014,UNION BLVD,70, ,@NPD,4014,UNION,St. Louis,MO,"4014 UNION, St. Louis, MO",63101,906666.7,1015976
Assault,19-008440,2019-02,2/24/19 1:40,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5858,CATES AVE,48, , ,5858,CATES,St. Louis,MO,"5858 CATES, St. Louis, MO",63101,906666.7,1015976
Assault,19-008440,2019-02,2/24/19 1:40,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5858,CATES AVE,48, , ,5858,CATES,St. Louis,MO,"5858 CATES, St. Louis, MO",63101,907106.3,1015221
Assault,19-008440,2019-02,2/24/19 1:40,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5858,CATES AVE,48, , ,5858,CATES,St. Louis,MO,"5858 CATES, St. Louis, MO",63101,906666.7,1015976
Assault,19-008539,2019-02,2/24/19 19:31,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5914,HORTON PL,48, , ,5914,HORTON,St. Louis,MO,"5914 HORTON, St. Louis, MO",63112,907817.3,1019342
Assault,19-008562,2019-02,2/25/19 2:50,Y, , ,1, ,41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6241,ARSENAL ST,11, , ,6241,ARSENAL,St. Louis,MO,"6241 ARSENAL, St. Louis, MO",63139,904941.4,1021166
Assault,19-008729,2019-02,2/25/19 21:15,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1460,ARLINGTON AVE,78, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,906589.4,1016244
Assault,19-008729,2019-02,2/25/19 21:15,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1460,ARLINGTON AVE,78, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,906589.4,1016244
Assault,19-008946,2019-02,2/27/19 10:45,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4025,BLAIR,65, , ,4025,BLAIR,St. Louis,MO,"4025 BLAIR, St. Louis, MO",63101,0,0
Assault,19-008946,2019-02,2/27/19 10:45,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4025,BLAIR,65, , ,4025,BLAIR,St. Louis,MO,"4025 BLAIR, St. Louis, MO",63101,906592.7,1029999
Assault,19-008968,2019-02,2/27/19 12:17,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3234,ITASKA ST,16, ,APT A,3234,ITASKA,St. Louis,MO,"3234 ITASKA, St. Louis, MO",63111,910791.1,1068274
Assault,19-008999,2019-02,2/27/19 16:05,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 70 EASTBOUND / N KINGSHIGHWA,84, ,INTERSTATE, , ,St. Louis,MO,"   , St. Louis, MO",63101,907144.1,1018359
Assault,19-008999,2019-02,2/27/19 16:05,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 70 EASTBOUND / N KINGSHIGHWA,84, ,INTERSTATE, , ,St. Louis,MO,"   , St. Louis, MO",63101,907144.1,1018359
Assault,19-009052,2019-02,2/28/19 0:52,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,909,N KINGSHIGHWAY BLVD,51,POPEYES, ,930,KINGSHIGHWAY,St. Louis,MO,"930 KINGSHIGHWAY, St. Louis, MO",63101,908113.4,1017396
Assault,19-009185,2019-02,2/28/19 12:12,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5151,NATURAL BRIDGE AVE,70, , ,5151,NATURAL BRIDGE,St. Louis,MO,"5151 NATURAL BRIDGE, St. Louis, MO",63115,894662,1025366
Assault,19-009237,2019-03,3/1/19 2:00,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4600,N BROADWAY,64, , ,4949, ,St. Louis,MO,"4949  , St. Louis, MO",63101,895486.1,1050879
Assault,19-009375,2019-03,3/1/19 20:18,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1313,N NEWSTEAD AVE,54, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,889341.3,1022535
Assault,19-009526,2019-03,3/2/19 15:45,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3856,MISSOURI AVE,18, , ,3635,VISTA,St. Louis,MO,"3635 VISTA, St. Louis, MO",63101,903096.3,1010200
Assault,19-009568,2019-03,3/2/19 20:20,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5596,BARTMER AVE,48, , ,5596,BARTMER,St. Louis,MO,"5596 BARTMER, St. Louis, MO",63101,906690.6,1019171
Assault,19-009603,2019-03,3/2/19 22:00,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1498,MARCUS AVE,54, , ,1325,GRAND,St. Louis,MO,"1325 GRAND, St. Louis, MO",63132,906389.8,1018559
Assault,19-009590,2019-03,3/2/19 22:25,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3751,S JEFFERSON AVE,19,MOTO MART, ,3751,JEFFERSON,St. Louis,MO,"3751 JEFFERSON, St. Louis, MO",63118,906389.8,1018559
Assault,19-009666,2019-03,3/3/19 11:50,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4125,N EUCLID AVE,69, , ,4111,EUCLID,St. Louis,MO,"4111 EUCLID, St. Louis, MO",63101,908529.5,1020719
